id,amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
33100,0,Water User Group,0,VWC,30.78356,-2.53516823,Kamatendeli Dp No 1,0,Lake Victoria,Rwabilulu,Kagera,18,30,Ngara,Rusumo,0,True,VWC,Kamatendeli spring source,False,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
35147,0,Rural Water Supply And Sanitat,0,DWE,31.98054543,-3.60242747,Imanalota,0,Lake Tanganyika,Bufanka Centre,Shinyanga,17,5,Bukombe,Iyogela,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
65444,0,Tdft,0,TDFT,32.7494912,-5.69121682,Kwa Yusto Kizo,0,Lake Tanganyika,Chabutwa,Tabora,14,5,Sikonge,Chabutwa,0,False,VWC,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,coloured,colored,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
54684,0,Dwsp,0,DWSP,33.28531168,-3.82220888,Kwa Maganga Seif,0,Internal,Matanda,Shinyanga,17,3,Shinyanga Rural,Usanda,0,True,WUG,,True,0,other,other,other,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,others
38031,0,Hesawa,0,HESAWA,30.68013482,-2.55127977,Mumigongo Dp No 1,0,Lake Victoria,Mumigongo,Kagera,18,30,Ngara,Kibimba,0,True,VWC,Kumubila and mukalinzi  spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
56102,0,Rwssp,0,GEOTAN,34.21682474,-3.23821975,Mwandoya Secondary,0,Internal,Kanisani,Shinyanga,17,6,Meatu,Mwandoya,0,True,Parastatal,Rural water supply &sanitation program,True,0,ksb,submersible,submersible,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
22550,0,Tasaf,0,DWE,30.68612574,-1.25251034,Kwaalphonce,0,Lake Victoria,Kigarama,Kagera,18,1,Karagwe,Kaisho,0,True,WUG,Kaisho/Isingiro w,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
42344,0,,0,,33.57699163,-9.06850749,Shule Ya Msingi Ndaga,0,Lake Nyasa,Ndaga B,Mbeya,12,4,Rungwe,Isongole,0,True,VWC,I,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
25696,0,Government Of Tanzania,260,RWE,36.95557742,-7.6978662,Lilambo,0,Rufiji,Kidatu B,Morogoro,5,3,Kilombero,Kidatu,175,True,Company,Ikela Wa,True,1971,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
72073,25000,Secondary,1983,secondary,34.61601761,-9.23395713,Philip Mangula Secondary,0,Rufiji,Amani,Iringa,11,4,Njombe,Imalinyi,680,True,Water Board,imalinyi supply scheme,True,2009,gravity,gravity,gravity,water board,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
66957,500,Community,1002,Community,29.69783126,-4.74553436,Ccm,0,Lake Tanganyika,Bitale Shule,Kigoma,16,3,Kigoma Rural,Mwandiga,352,True,VWC,Mkongoro One,True,2012,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
21443,500,Dhv,346,DWE,36.77001328,-8.93183686,Upendo,0,Rufiji,Chirombora Chini,Morogoro,5,4,Ulanga,Chirombola,400,True,Water Board,RUMWAMCH,True,2000,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
11926,2000,Danida,1048,DWE,35.59428551,-10.78156833,Kwa Abdallar,0,Ruvuma / Southern Coast,Songea Road,Ruvuma,10,2,Songea Rural,Mpitimbi,600,True,VWC,,True,1983,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
3259,0,Rwssp,0,RWSSP,33.25402804,-3.73070045,Mlezi,0,Internal,Budulunhu,Shinyanga,17,3,Shinyanga Rural,Usule,0,False,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
4788,0,Government Of Tanzania,532,Government,38.06525677,-4.38618743,Kwa Mndolwa,0,Pangani,Kampimbi,Kilimanjaro,3,3,Same,Ndungu,230,True,Water authority,WD,True,1967,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
20108,0,Government Of Tanzania,1395,RWE/Community,36.92923696,-3.23299813,Msafiri,0,Pangani,Noseiya,Arusha,2,7,Meru,Leguruki,210,True,VWC,Nasula gravity water supply,True,1978,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
39040,0,Cipro/care,606,CIPRO/CARE,37.90271917,-4.51937858,Umoja Primary,0,Pangani,Stesheni,Kilimanjaro,3,3,Same,Hedaru,320,True,Water authority,,,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
31144,1500,Tanza,160,DWE,37.63313688,-7.43042444,Kwa Mwalimu Mgusi,0,Wami / Ruvu,Mtego Wa Simba,Morogoro,5,2,Morogoro Rural,Mngazi,500,True,VWC,,True,2004,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
63647,0,World Vision,0,DWE,31.82994754,-1.03458051,Kashasha,0,Lake Victoria,Bushagi,Kagera,18,2,Bukoba Rural,Rubafu,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional needs repair
67864,0,Dwsp,1322,DWE,34.03829368,-3.03065076,Pamba,0,Lake Victoria,Mwabasimbe,Shinyanga,17,1,Bariadi,Nkoma,450,False,WUG,,False,1998,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
6955,300,Dhv,253,DWE,36.97796985,-7.67788001,Bomba La Kati,0,Rufiji,Mkamba B,Morogoro,5,3,Kilombero,Kidatu,130,True,Company,Ikela Wa,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
60912,0,Unicef,0,DWE,33.64843987,-2.66516649,Kwawiliam,0,Lake Victoria,Buhunda,Mwanza,19,2,Magu,Nkungulu,0,True,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
9696,50,Wateraid,1094,SEMA,34.22243038,-4.23273393,Ahsante,0,Internal,Monele,Singida,13,1,Iramba,Ntwike,325,True,WUA,Ntwike water supply,True,2012,mono,mono,motorpump,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
24875,0,Unicef,1407,TWESA,30.73635415,-3.56120323,Twabagondozi Primary School,0,Lake Tanganyika,Nyerere,Kigoma,16,1,Kibondo,Misezero,500,True,VWC,,False,2008,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
19925,0,,1633,,35.03279423,-4.64892564,Zahanati,0,Internal,Kujitegemea,Singida,13,2,Singida Rural,Maghojea,0,True,VWC,M,,1990,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
61558,0,Undp,1610,WEDECO,37.5961472,-3.07723763,Shuleni,0,Pangani,Shinga Juu,Kilimanjaro,3,1,Rombo,Kitirima Kingachi,1,True,Company,,True,2002,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
10012,0,,1301,,36.7436236,-3.41198612,Losrway,0,Pangani,Losrway,Arusha,2,3,Arusha Rural,Moshono,500,False,Water Board,W,,2000,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
17062,0,Hesawa,0,DWE,31.30802542,-2.64035554,Kwa Advontina,0,Lake Tanganyika,Majengo B,Kagera,18,4,Biharamulo,Biharamulo Urban,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
57905,100,Unice,2276,Commu,34.06309697,-9.20689285,none,0,Lake Nyasa,Usalama,Iringa,11,3,Makete,Kitulo,0,True,VWC,Isapul,False,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
1230,0,,0,,35.50043144,-5.73023429,Chemch,0,Internal,Chemch,Dodoma,1,6,Bahi,Lamaiti,0,True,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,other,other,others
58483,0,Village Community,0,Village Community,31.68759487,-2.7417327,India,0,Lake Victoria,Mwamitirwa,Kagera,18,8,Chato,Katende,0,True,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
69968,0,,1095,,36.05139544,-3.6719864,Mashambani,0,Internal,Orbukoi,Arusha,2,1,Monduli,Makuyuni,1,False,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
46126,0,World Bank,0,Rhobi,36.87465261,-5.99585451,Kwa Msambaa,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,True,VWC,Kite,False,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
6332,0,World Vision,0,World vision,33.52332139,-2.96006543,Igwata Primary School,0,Lake Victoria,Igwata,Shinyanga,17,2,Maswa,Nyabubinza,0,True,WUG,,False,0,gravity,gravity,gravity,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
25985,0,Concern,0,TWESA,30.68525575,-2.46450017,Chini Ya Mnara,0,Lake Victoria,Kabuye,Kagera,18,30,Ngara,Nyamiyaga,0,True,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,others
40069,250,Danida,1371,DANIDA,30.06751556,-4.32086522,Kwa Nyota,0,Lake Tanganyika,Nyasore,Kigoma,16,2,Kasulu,Munyegera,520,True,Water authority,,False,2006,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
8049,50,Finida German Tanzania Govt,505,Finwater,39.25439256,-10.64549094,Mnazi Mmoja,0,Ruvuma / Southern Coast,Sijaona,Mtwara,90,33,Newala,Maputi,380,True,VWC,Mitema,False,1990,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
57642,0,Nyabibuye Islamic Center,1401,Nyabibuye Islamic center,30.86049647,-2.98941056,Nyabibuye Islamic,0,Lake Tanganyika,Nyabibuye A,Kigoma,16,1,Kibondo,Nyabibuye,1200,,VWC,Nyabibuye gravity water supply,False,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
55676,0,Lga,407,LGA,38.68803097,-10.54724085,none,0,Ruvuma / Southern Coast,Galani,Mtwara,90,33,Masasi,Lukulendi,1,True,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty abandoned,salty,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,others
7456,0,Dmdd,1735,DMDD,35.52890916,-3.79541124,Kwa Sulema Jacob,0,Internal,Sangariani,Manyara,21,3,Mbulu,Bargish,225,,WUG,,True,2012,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
9253,600,Isf,823,DWE,29.74079183,-4.89751888,Sokoni,0,Lake Tanganyika,Miembeni,Kigoma,16,3,Kigoma Rural,Simbo,360,True,WUG,Mkongoro Two,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
59475,0,Government Of Tanzania,1282,DWE,38.32726235,-4.4646702,Kwa Shembilu,0,Pangani,Mgwashi,Tanga,4,1,Lushoto,Mbaramo,1,True,VWC,Shagai streem,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
25963,0,Finida German Tanzania Govt,338,Finwater,39.28076647,-10.67016643,Kwa Yazidu,0,Ruvuma / Southern Coast,Beach,Mtwara,90,33,Newala,Maputi,300,True,VWC,Mitema,False,1990,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
30766,20,,1411,,34.75800023,-5.39921084,Issuna Secondary,0,Internal,Mura,Singida,13,2,Singida Rural,Issuwa,480,True,VWC,I,,2000,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
9275,500,Government Of Tanzania,1700,DWE,34.92518175,-9.03011064,Kwa Eliudi Lutumo,0,Rufiji,Igumbilo,Iringa,11,4,Njombe,Igongolo,80,True,VWC,Upami gravity water scheme,False,2007,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
2721,0,He,0,HE,31.55206722,-1.63678891,Kwa Paterinus,0,Lake Victoria,Nyakahama,Kagera,18,3,Muleba,Bulyakashaju,0,True,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
31784,0,0,67,0,39.09074224,-6.98172319,Vikongoro Ccm,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,250,,WUG,,False,1990,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
65176,0,Oxfam,0,OXFAM,30.60597243,-2.55293037,Shaksi,0,Lake Victoria,Mukarehe Ya Kati,Kagera,18,30,Ngara,Kanazi,0,True,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
28246,500,Government Of Tanzania,317,DWE,36.82835489,-8.91901702,Izangazara,0,Rufiji,Makeresani,Morogoro,5,4,Ulanga,Mwaya,1,True,WUG,RUMWAMCH,True,1981,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
8990,50,0,-11,0,39.53303845,-7.07330677,Kwa Kidole,0,Wami / Ruvu,Msikitini,Dar es Salaam,7,3,Temeke,Pemba Mnazi,140,True,VWC,,False,2000,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
9087,0,Dwsp,0,DWE,0,-2E-08,Kakakuona,0,Lake Victoria,Mbugani,Shinyanga,17,1,Bariadi,Sapiwi,0,True,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
67676,2000,W.C.S,884,W.C.S,35.12289053,-7.75429366,none,0,Rufiji,Kitisi,Iringa,11,1,Iringa Rural,Idodi,1,True,VWC,Idodi,True,2009,gravity,gravity,gravity,wug,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
68675,0,Wvt,0,WVT,0,-2E-08,Upendo,0,Lake Victoria,Mwampembele,Shinyanga,17,1,Bariadi,Mhunze,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
23548,0,Hesawa,1615,hesawa,34.70827749,-1.81995272,Mwamba,0,Lake Victoria,Kibeyo A,Mara,20,2,Serengeti,Kisangura,80,True,WUG,,,1992,other - swn 81,other handpump,handpump,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
14611,0,Ta,1549,DDCA,31.09333247,-7.46039939,Kwa Maduka,0,Lake Rukwa,Lunyala,Rukwa,15,3,Nkasi,Namanyere,550,True,VWC,,False,2008,afridev,afridev,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
52170,0,Water,0,Commu,35.5281959,-6.07022491,Kwa Kapwani,0,Internal,Mkombola,Dodoma,1,5,Dodoma Urban,Nala,0,True,VWC,Chig,False,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
40487,0,Government Of Tanzania,1291,Government,30.03992204,-4.77723086,Kwa Ndaluba,0,Lake Tanganyika,Sanze,Kigoma,16,2,Kasulu,Rusesa,750,True,Water authority,Kanenge,True,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
46546,0,Government Of Tanzania,103,Government,38.97240032,-5.1289529,Kifumbini,0,Pangani,Pongwe Kusini,Tanga,4,4,Tanga,Pongwe,1,True,VWC,Shallow well,True,1994,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional needs repair
47745,0,World Bank,0,World Bank,33.41265956,-4.32747299,Kwa Japhet,0,Internal,Itulashilanga A,Tabora,14,2,Igunga,Ndembezi,0,True,Water authority,,False,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
43323,50,,1066,,36.09714945,-3.55084214,Makuyuni,0,Internal,Makuyuni,Arusha,2,1,Monduli,Makuyuni,1,True,WUA,M,,2000,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
64590,0,Water,0,DWE,35.91261028,-4.71216245,Kagera,0,Internal,Pahi Magharibi,Dodoma,1,1,Kondoa,Pahi,0,True,VWC,Pahi,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
35440,600,Isf,1019,DWE,29.71957103,-4.77532192,Mkombozi,0,Lake Tanganyika,Mshingisha,Kigoma,16,3,Kigoma Rural,Mahembe,520,True,WUG,Mkongoro Two,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
19234,0,Hesawa,0,DWE,31.42618596,-1.25182654,Kwamusa,0,Lake Victoria,Kagarama,Kagera,18,7,Misenyi,Bugorora,0,True,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,others
61478,0,Government Of Tanzania,1574,District council,37.59888482,-3.07659565,Shuleni Kwalakama,0,Pangani,Shinga Juu,Kilimanjaro,3,1,Rombo,Kitirima Kingachi,350,True,Company,,True,2010,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
31303,0,Danida,1289,DANIDA,34.96830039,-10.9464596,Kwa Mzee Asteri,0,Lake Nyasa,Ulanga,Ruvuma,10,3,Mbinga,Myangayanga,60,,VWC,DANIDA,True,1993,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
64710,0,World Vision,0,World vision,32.08145204,-3.3080385,Kwa Kanyala,0,Lake Tanganyika,Kati,Shinyanga,17,5,Bukombe,Ilolangulu,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
21776,0,Private Individual,1492,Individuals,34.79869532,-11.03602715,Sokoni,0,Lake Nyasa,Sokoni,Ruvuma,10,3,Mbinga,Maguu,20,,WUG,Government,True,2000,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
53384,0,Dwsp,0,DWE,0,-2E-08,Upendo Akina Na Mama A,0,Lake Victoria,Mwakapalale,Shinyanga,17,1,Bariadi,Nkoma,0,False,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
34292,0,Tasaf,0,GEOTAN,34.10308891,-3.73707011,Kiloleli,0,Internal,Malesela,Shinyanga,17,6,Meatu,Imalaseko,0,True,WUA,Imaleseko water user association,True,0,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
43582,0,Tcrs,1548,TCRS,37.96239432,-4.43639951,Idaru Primary,0,Pangani,Msasa,Kilimanjaro,3,3,Same,Kirangare,329,True,Water authority,Kilotweni water supply,True,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
25488,0,Hesawa,0,DWE,33.61179143,-2.72119848,Kwamchele,0,Lake Victoria,Kabila,Mwanza,19,2,Magu,Nkungulu,0,True,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
59980,0,World Vision,0,World vision,33.8683893,-3.33584267,Asante Bwana,0,Internal,Mlimani A,Shinyanga,17,2,Maswa,Busilili,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
2165,300,Germany Republi,1342,CES,37.21282107,-3.21971314,Kwa Hashim,0,Pangani,Kishale,Kilimanjaro,3,5,Hai,Machame Uroki,30,True,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
34304,1000,World Bank,329,SIA Ltd,37.51951528,-6.42819012,Kwa Magret Mpepo,0,Wami / Ruvu,Muhunzi,Morogoro,5,6,Mvomero,Mvomero,30,True,VWC,Borehole,True,2005,submersible,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
59554,250,Norad,1109,NORAD,29.96410375,-4.84478224,Kwa Karani,0,Lake Tanganyika,Kwaga B,Kigoma,16,2,Kigoma Rural,Matendo,250,True,Water authority,Kasangezi,True,1983,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
23584,50,Water Project Mbawala Chini,12,Water Project Mbawala chini,40.12434124,-10.33988634,Kwa Mzee Lipwapwala,0,Ruvuma / Southern Coast,Naulongo,Mtwara,9,5,Mtwara Urban,Ufukoni,310,True,WUG,Water Project Mbawala chini,True,2008,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
34803,0,Water,0,DWE,35.94507261,-4.69170029,Ilala,0,Internal,Ilala,Dodoma,1,1,Kondoa,Pahi,0,True,VWC,Dudu,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
38165,0,Roman Catholic,0,Roman catholic,31.49008327,-3.39986809,Mavota B,0,Lake Tanganyika,Mavota B,Shinyanga,17,5,Bukombe,Uyovu,0,True,Parastatal,,True,0,nira/tanira,nira/tanira,handpump,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
64700,0,,0,DW,31.50869117,-1.75253202,Kyamukungu,0,Lake Victoria,Omukinyinya,Kagera,18,3,Muleba,Rushwa,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,others
15888,0,Government Of Tanzania,0,Gover,36.78842596,-6.21866188,Kwa Mchungaji Dastani,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,True,VWC,Chiw,False,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,others
64500,0,Mdc,1703,DWE,35.32570749,-8.1587329,none,0,Rufiji,U,Iringa,11,2,Mufindi,Isalavanu,0,True,VWC,Mad,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
9384,0,Kkkt,0,KKKT,32.8486752,-9.0326121,Aswile Malundi,0,Lake Rukwa,Mogege,Mbeya,12,6,Mbozi,Msia,0,True,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
